ID,URL,店舗名,カテゴリ,地域,お一人様予算,住所,電話番号,営業時間,クレジットカード,定休日,URL (Google map),lat,lng,Blog 1 (title),Blog 1 (URL),Blog 2 (title),Blog 2 (URL),Blog 3 (title),Blog 3 (URL),Blog 4 (title),Blog 4 (URL),ウェブサイト,,
224,http://www.bangmeshi.com/shop/kiaw-riaw-ning/,遼寧餃子館 リャンネイギョウザカン,中華料理,Chong Nonsi,普通,152/7 Silom Rd.,02-635-6536,11:00-4:00,-,なし,https://goo.gl/maps/WMEEBDUN1Bp,13.7241952,100.5280627,シーロムにある【遼寧餃子館】で麻婆豆腐を注文したら・・・ | バンコクに一生住む？,https://bkk-issyou.net/ryouneigyouzakan,【餃】　シーロムの老舗中華料理店　遼寧餃子館 at Silom Rd | サーヤのバンコクだらだら日記,http://sayabangkok.doorblog.jp/archives/52223247.html,,,,,"<a href="""""""" target=""""_blank"""" rel=""""nofollow""""></a>",,
225,http://www.bangmeshi.com/shop/kinchan/,焼き鳥 金ちゃん,和食,Phrom Phong,手軽,"14/5 Soi 33, Sukhumvit Rd.",093-642-6582 (日本語),"日-木18:00-24:00(L.O.23:30), 金土18:00-2:00(L.O.1:30)",,なし,https://goo.gl/maps/LzMH9T9xdWx,13.7351593,100.5656428,【鳥】　焼き鳥　金ちゃん　at　Sukhumvit Soi33 | サーヤのバンコクだらだら日記,http://sayabangkok.doorblog.jp/archives/52150812.html,,,,,,,"<a href="""""""" target=""""_blank"""" rel=""""nofollow""""></a>",,
226,http://www.bangmeshi.com/shop/nomjit-kai-yang/,ノムチット・ガイ・ヤーン,タイ料理,Ekkamai,普通,"332-4 Soi Ekkamai 18, Soi Sukhumvit 63 Rd.","02-392-8000, 02-392-4019",9:00-21:00,–,第4火曜日,https://goo.gl/maps/X6egaaBZiXk,13.7329659,100.5906415,【鶏】 創業46年の老舗ガイヤーン　ノムジット・ガイヤーン　at　エカマイSoi18と20の間 | サーヤのバンコクだらだら日記,http://sayabangkok.doorblog.jp/archives/52241308.html,,,,,,,"<a href="""""""" target=""""_blank"""" rel=""""nofollow""""></a>",,
227,http://www.bangmeshi.com/shop/sakuragawa/,鮨 さくら川,寿司,Asok,普通,"B1F Jasmine City, Soi 23, Sukhumvit Rd.",02-661-7284/098-829-5278,"火-金11:30-14:00, 17:30-22:00  土日 11:30-15:00, 17:30-22:00",VISA / Masters / Dinners / JCB,月,https://goo.gl/maps/ZqdBqY3oWzL2,13.7356132,100.5622476,,,,,,,,,"<a href="""""""" target=""""_blank"""" rel=""""nofollow""""></a>",,
228,http://www.bangmeshi.com/shop/isshin/,そば割烹 一芯,会席料理,Phrom Phong,高め,"16 Soi 24, Sukhumvit Rd.","02-204-3034~5, 081-850-4209 ","11:30-14:15(L.O.14:00), 17:45-22:15(L.O.21:45)",VISA / Master / Amex /JCB,なし,https://goo.gl/maps/vycRQBdPg9M2,13.7290666,100.5663562,,,,,,,,,"<a href=""""http://www.isshin-soba.com"""" target=""""_blank"""" rel=""""nofollow"""">http://www.isshin-soba.com</a>",,
229,http://www.bangmeshi.com/shop/peko/,ペコ,洋食,Thong Lo,普通,"5/15 Soi 49, Sukhumvit Rd.",083-542-3199 (日本語),"火-土 11:30-14:30 (L.O. 14:00), 17:30-22:00 (L.O.21:45), 日 11:30-14:30 (L.O. 14:00), 17:30-21:00 (L.O.20:45)","VISA / Master / JCB (2,000バーツ以上のみ)",月,https://goo.gl/maps/4WvPCf3XUjF2,13.7279804,100.5732904,【バンコクで牛肉が美味しく食べられる店】ペコ 北海道キッチン @トンロー | 子連れで海外生活@タイでマイペンライ,https://kyon-thai.com/archives/10652642.html,北海道直送の牛肉が食べられるかわいい洋食屋さん「PEKO（ペコ）」@ソイ49 | BANGKOK GIRLS NOTE,https://www.bangkok-pukuko.com/entry/peko-bangkok,【北海道料理】　タパスアンドバー　　PEKO　at　Sukhumvit Soi49 | サーヤのバンコクだらだら日記,http://sayabangkok.doorblog.jp/archives/52098989.html,,,"<a href="""""""" target=""""_blank"""" rel=""""nofollow""""></a>",,
230,http://www.bangmeshi.com/shop/ainu-hokkaido-izakaya-bar/,アイヌ 北海道居酒屋＆バー,ダイニング,Thong Lo,普通,121 Sukhumvit 55 Rd.,092-583-2552,"日-木17:00-1:00 (L.O.24:30), 金土17:00-2:00(L.O.1:00, ドリンク 1:30)",VISA/ MASTER/ JCB,なし,https://goo.gl/maps/ZDiywTgGj4H2,13.7270424,100.5785176,,,,,,,,,"<a href="""""""" target=""""_blank"""" rel=""""nofollow""""></a>",,
231,http://www.bangmeshi.com/shop/meat-bar-31-2/,ミートバー31,洋食,Phrom Phong,普通,"305/13 Soi 31, Sukhumvit Rd.",02-662-1179,"月-金 16:00-23:00 (L.O.22:30), 土-日 11:00-14:00 (L.O.13:30), 18:00-23:00 (L.O.22:30)",VISA / MASTER / JCB,なし,https://goo.gl/maps/cLVQbJdP2DB2,13.7483061,100.5638079,【肉】　Meat Bar 31　(ミートバー)　at　Sukhumvit Soi 31 | サーヤのバンコクだらだら日記,http://sayabangkok.doorblog.jp/archives/52101676.html,,,,,,,"<a href="""""""" target=""""_blank"""" rel=""""nofollow""""></a>",,
232,http://www.bangmeshi.com/shop/thonkrueng-2/,トンクルアン,タイ料理,Thong Lo,普通,211/3 Sukhumvit 49/13,"02-185-3072, 081-449-1926",11:00-22:30 (L.O.22:15),VISA / MASTER / JCB,なし,https://goo.gl/maps/MwmctYmyxos,13.7327134,100.5788666,【タ】　在タイ日本人に愛されるタイ料理レストラン　トンクルアン　 Thonkrueng 　at　Sukhumvit Soi49/13 | サーヤのバンコクだらだら日記,http://sayabangkok.doorblog.jp/archives/52159077.html,,,,,,,"<a href="""""""" target=""""_blank"""" rel=""""nofollow""""></a>",,
233,http://www.bangmeshi.com/shop/mekiki-no-ginji-2/,目利きの銀次 (K-Village),居酒屋,Phrom Phong,普通,"1F K-village Soi 26, Sukhumvit Rd.",02-661-3840,11:00-24:00,VISA/ MASTER/ JCB,なし,https://goo.gl/maps/c2Ax4gyEYhQ2,13.7247516,100.5704017,「目利きの銀次」は土日祝祭日に行って海鮮勝手丼を食べよう！ | BANGKOK GIRLS NOTE,https://www.bangkok-pukuko.com/entry/mekikinoginji,【居酒屋】　目利きの銀次　at　K Village (Sukhumvit Soi 26) | サーヤのバンコクだらだら日記,http://sayabangkok.doorblog.jp/archives/51984199.html,,,,,"<a href="""""""" target=""""_blank"""" rel=""""nofollow""""></a>",,
234,http://www.bangmeshi.com/shop/kakurega/,隠れ家  離れ,居酒屋,Thong Lo,普通,"Between Thong Lo Soi 9 and 11, Sukhumvit 55 Rd.",082-796-2837,17:30-23:00,VISA/ MASTER,なし,https://goo.gl/maps/cMRnZwskrSQ2,13.7317952,100.579027,【和】　隠れ家　離れ　KAKUREGA HANARE　at　トンロー　Soi 9 | サーヤのバンコクだらだら日記,http://sayabangkok.doorblog.jp/archives/52146531.html,,,,,,,"<a href=""""http://www.jinemon.com/access.html"""" target=""""_blank"""" rel=""""nofollow"""">http://www.jinemon.com/access.html</a>",,
235,http://www.bangmeshi.com/shop/botejyu-2/,ぼてぢゅう (Nihonmachi),和食,Phrom Phong,普通,"2F Nihonmachi Soi 26, Sukhumvit Rd.","02-258-2296, 061-506-3770 (日本語13:00-20:00)","月-金 16:30-23:00 (L.O.22:30), 土 11:00-14:00 (L.O.13:30), 16:30-23:00 (L.O.22:30), 日 11:00-14:00 (L.O.13:30), 16:30-22:00 (L.O.21:30)",VISA / MASTER / JCB,なし,https://goo.gl/maps/ChoJ6F8vUm52,13.7235101,100.5716104,,,,,,,,,"<a href="""""""" target=""""_blank"""" rel=""""nofollow""""></a>",,
236,http://www.bangmeshi.com/shop/lao-ti-fang-2/,Laodifang,中華料理,Phrom Phong,普通,"2/45 Soi 41, Sukhumvit Rd.",02-116-9891,"月-金 11:00-14:30, 17:00-22:30, 土日 11:00-22:30",Visa / Master / JCB,なし,https://goo.gl/maps/N9YABZtTe362,13.7295388,100.570178,,,,,,,,,"<a href="""""""" target=""""_blank"""" rel=""""nofollow""""></a>",,
237,http://www.bangmeshi.com/shop/toriyahana/,鳥屋花,居酒屋,Phrom Phong,普通,"2/10 Soi 41, Sukhumvit Rd.","080-064-0321, 02-662-4632",17:00-24:00 (L.O.23:00),VISA /MASTER /AMEX /JCB,なし,https://goo.gl/maps/xYEDwpRmD7v,13.7294701,100.5700153,【和食】　鳥屋花　（とりやはな）　at　Sukhumvit Soi 41 | サーヤのバンコクだらだら日記,http://sayabangkok.doorblog.jp/archives/51946193.html,,,,,,,"<a href="""""""" target=""""_blank"""" rel=""""nofollow""""></a>",,
238,http://www.bangmeshi.com/shop/uofuku-2/,魚ふく,居酒屋,Silom,普通,62/21-23 Soi Thaniya Silom Rd.,02-234-9846~7,"月-土17:00-1:00 (L.O.24:30), 日17:00-24:00(L.O.23:30)",VISA / MASTER / AMEX / JCB,なし,https://goo.gl/maps/3DvWwoMykgD2,13.7293874,100.5314721,,,,,,,,,"<a href="""""""" target=""""_blank"""" rel=""""nofollow""""></a>",,
239,http://www.bangmeshi.com/shop/dining-aji-2/,庵寺（エカマイBig C）,居酒屋,Ekkamai,普通,"1F Ekamai Power Center, 78/2 Soi Sukhumvit 63 Rd.",099-412-4999（日本語）,"月-金: 11:30-14:30, 17:00-22:00 土日:11:30-22:00",VISA/ MASTER/ JCB/ DINER,なし,https://goo.gl/maps/9C963J72Y642,13.725492,100.5845252,日本直送の美味しいマグロが食べたい！「庵寺」@エカマイBIG-C | BANGKOK GIRLS NOTE,https://www.bangkok-pukuko.com/entry/aji-bangkok,【日本料理】　庵寺　(AJI)　at　エカマイ | サーヤのバンコクだらだら日記,http://sayabangkok.doorblog.jp/archives/51983010.html,,,,,"<a href="""""""" target=""""_blank"""" rel=""""nofollow""""></a>",,
240,http://www.bangmeshi.com/shop/maisen/,まい泉 (J Avenue),和食,Thong Lo,普通,"2F J Avenue, Soi Thong Lo 15, Sukhumvit 55 Rd. ",02-712-9066,"月-土 11.30-23.00 (L.O.22.30), 日 10.30-23.00 (L.O.22.00)",Visa / Master / JCB,なし,https://goo.gl/maps/haSCxZneBw22,13.7254895,100.5514185,,,,,,,,,"<a href=""""http://www.maisenthailand.com"""" target=""""_blank"""" rel=""""nofollow"""">http://www.maisenthailand.com</a>",,
241,http://www.bangmeshi.com/shop/umenohana/,梅の花 (Nihonmura),会席料理,Thong Lo,高め,"2F Nihonmura Mall, Soi Thong Lo 13, Sukhumvit 55 Rd.","084-438-3892, 082-993-1193(日本語)","11:00-15:00 (L.O.14:00), 18:00-23:00 (L.O.22:00) ","Visa, Master, JCB",なし,https://goo.gl/maps/2nfysv3sV6Q2,13.734165,100.5774462,トンローにある【梅の花】は湯葉と豆腐料理の店！ | バンコクに一生住む？,https://bkk-issyou.net/umenohana,【9月26日グランドオープン】　梅の花　at　日本村モール | サーヤのバンコクだらだら日記,http://sayabangkok.doorblog.jp/archives/51977166.html,,,,,"<a href=""""http://www.umenohana.co.th"""" target=""""_blank"""" rel=""""nofollow"""">http://www.umenohana.co.th</a>",,
242,http://www.bangmeshi.com/shop/don/,呑,会席料理,Ekkamai,高め,"23/1 Soi Ekkamai 12, Sukhumvit 63 Rd","本店：092-663-1001(日本語), 02-714-3003, 080-776-9900(店主直通)　2号店：096-701-0200(日本語), 02-714-0090",本店：17:00-1:00(L.O.24:00)  2号店：17:00-25:00(L.O.24:00),JCB / VISA / Master,共通：なし,https://goo.gl/maps/hpvV4evbAhQ2,13.724315,100.5786749,美味しい魚料理を食べたいときは、ろっこん跡地の「呑（どん）」へ@エカマイソイ4 | BANGKOK GIRLS NOTE,https://www.bangkok-pukuko.com/entry/don-bangkok,【鮨】　トンローからエカマイに移転をした　DON(呑)　at　エカマイ　Soi 12 | サーヤのバンコクだらだら日記,http://sayabangkok.doorblog.jp/archives/52191995.html,,,,,"<a href="""""""" target=""""_blank"""" rel=""""nofollow""""></a>",,
243,http://www.bangmeshi.com/shop/hiroshima/,お好み焼　広島,和食,Thong Lo,手軽,"12/14 Soi Prompak, Soi 49/6, Sukhumvit Rd.","スクンビット49 本店: 02-712-7112, 095-525-2020 (日本語)",スクンビット49 本店: 16:00-24:00,Visa / Master / JCB,なし,https://goo.gl/maps/i82a82kX56s,13.7369172,100.5762886,バンコク・トンローの奥のお好み焼き屋さん「広島」は家族連れに大人気 | サクのバンコク生活日記,https://www.saku-bangkok.net/entry/2016/09/26/200000,【お好み焼き】　広島　(HIROSHIMA)　at　Sukhumvit Soi 49 | サーヤのバンコクだらだら日記,http://sayabangkok.doorblog.jp/archives/52010079.html,,,,,"<a href="""""""" target=""""_blank"""" rel=""""nofollow""""></a>",,
244,http://www.bangmeshi.com/shop/%e5%a4%9a%e4%b9%85%e5%91%b3/,多久味,居酒屋,Silom,普通,2F DUKE’S TOWER Surawong Rd.,スリウォン店: 02-233-5866,17:00-1:00(L.O.24:30),VISA/ MASTER/ AMEX/ DINERS/ JCB,なし,https://goo.gl/maps/BdFHYNGGUrA2,13.730419,100.5306303,,,,,,,,,"<a href=""""http://www.takumi-thai.jp"""" target=""""_blank"""" rel=""""nofollow"""">http://www.takumi-thai.jp</a>",,
245,http://www.bangmeshi.com/shop/iroha/,いろは,焼肉,Thong Lo,普通,"Soi Thong Lo 11, Sukhumvit 55 Rd.","02-712-9448, 094 880 1133",17:00-22:30 (L.O.22:00),VISA/ MASTER/ AMEX/ DINERS/ JCB,第3月曜,https://goo.gl/maps/JQLBo1czKQM2,13.7251741,100.5705897,,,,,,,,,"<a href=""""http://www.irohabangkok.com"""" target=""""_blank"""" rel=""""nofollow"""">http://www.irohabangkok.com</a>",,
246,http://www.bangmeshi.com/shop/miraku/,味楽,焼肉,Silom,普通,"2F Thaniya Plaza Bldg.,  Soi Thaniya, Silom Rd.",02-231-2155,"11:00-14:00(L.O.13:40), 17:00-22:00(L.O.21:40)",VISA/ MASTER/ AMEX/ JCB,なし,https://goo.gl/maps/jHSP56q1K1K2,13.7293294,100.5313433,,,,,,,,,"<a href="""""""" target=""""_blank"""" rel=""""nofollow""""></a>",,
247,http://www.bangmeshi.com/shop/kura/,炭火七輪焼肉 蔵,焼肉,Phrom Phong,普通,"45/1 Soi24, Sukhumvit Rd.",02-661-0925,17:00-23:00 (L.O.22:30),VISA/ MASTER/ JCB,なし,https://goo.gl/maps/ResgkRvvjgs,13.7290434,100.5658618,,,,,,,,,"<a href="""""""" target=""""_blank"""" rel=""""nofollow""""></a>",,
248,http://www.bangmeshi.com/shop/taling-pling/,Taling Pling,タイ料理,Thong Lo,普通,"25 Soi 34, Sukhumvit Rd.",02-258-5308~9,11:00-22:00 (L.O.21:30),VISA / MASTER / JCB,なし,https://goo.gl/maps/3iVBa2qyw2P2,13.7246165,100.5710085,タリンプリン（Taling Pling）は味良し・雰囲気良し・コスパ良しのタイ料理店 ＠トンロー | サクのバンコク生活日記,https://www.saku-bangkok.net/entry/2017/09/17/093000,マッサマンカレーが美味しい！TALING PLING (タリンプリン) | 子連れで海外生活@タイでマイペンライ,https://kyon-thai.com/archives/20566948.html,「Taling Pling（タリンプリン）」は何を食べても美味しいタイ料理レストラン@トンロー | BANGKOK GIRLS NOTE,https://www.bangkok-pukuko.com/entry/talingpling,,,"<a href=""""http://www.talingpling.com"""" target=""""_blank"""" rel=""""nofollow"""">http://www.talingpling.com</a>",,
249,http://www.bangmeshi.com/shop/shades-of-retro-2/,Shades of Retro,バー,Thong Lo,普通,"808/12 Soi Tararom 2, Sukhumvit 55 Rd.","02-714-9450, 081-824-8011",17:00-2:00,-,なし,https://goo.gl/maps/yzFqmg3gwJF2,13.7367971,100.5844576,,,,,,,,,"<a href="""""""" target=""""_blank"""" rel=""""nofollow""""></a>",,
250,http://www.bangmeshi.com/shop/le-du/,Le Du,タイ料理,Chong Nonsi,普通,"399/3 Soi 7, Silom Rd.",092-919-9969,18:00-23:00 (L.O.22:00),VISA / MASTER / JCB,日,https://goo.gl/maps/gSKercri8jk,13.7250334,100.5272033,【おしゃれレストラン】　Le Du at　シーロム Soi 7 | サーヤのバンコクだらだら日記,http://sayabangkok.doorblog.jp/archives/52080585.html,,,,,,,"<a href=""""http://www.ledubkk.com/"""" target=""""_blank"""" rel=""""nofollow"""">http://www.ledubkk.com/</a>",,
251,http://www.bangmeshi.com/shop/near-equal/,Near Equal,タイ料理,Phrom Phong,普通,"22/2 Soi 47, Sukhumvit Rd.",02-258-1564,月-金11:30-15:00/17:00-(L.O.21:30) <br /> 土日11:30-(L.O.21:30),Visa / Master / Amex / Diners /  JCB,なし,https://goo.gl/maps/BPPiKQaaEcP2,13.7299853,100.5722608,【雰囲気のいいタイ料理】near equal (ニアイコール) @プロンポン、トンロー | 子連れで海外生活@タイでマイペンライ,https://kyon-thai.com/archives/9520112.html,かわいい雑貨とタイ料理と〜near equal（ニアイコール）〜@スクンビットソイ47 | BANGKOK GIRLS NOTE,https://www.bangkok-pukuko.com/entry/nearequal,【タ】　日本人経営の雑貨屋も併設するタイ料理レストラン near equal (ニアイコール)　at　Sukhumvit Soi 47 | サーヤのバンコクだらだら日記,http://sayabangkok.doorblog.jp/archives/52049021.html,,,"<a href=""""http://www.allier-group.com"""" target=""""_blank"""" rel=""""nofollow"""">http://www.allier-group.com</a>",,
252,http://www.bangmeshi.com/shop/saladee/,SALADee,ダイニング,Chong Nonsi,普通,"GF Silom Plaza, 491/14-15, Silom Rd.",02-635-0350,10:00-22:00(L.O.21:30),VISA/ MASTER/ AMEX/ JCB,日祝,https://goo.gl/maps/vSUsvNgJVE12,13.7255028,100.5275846,,,,,,,,,"<a href="""""""" target=""""_blank"""" rel=""""nofollow""""></a>",,
253,http://www.bangmeshi.com/shop/stamina-en/,スタミナ苑 (Nihonmachi),焼肉,Phrom Phong,手軽,"2F Nihonmachi Soi 26, Skhumvit Rd.",02-259-5217,"月-金 16:30-24:00(L.O.23:30), 土日12:00-23:00(L.O.22:30) ",VISA/ MASTER,なし,https://goo.gl/maps/Cnp9DMqZ8SM2,13.720355,100.5680943,【焼肉】　スタミナ苑　at　日本街　Sukhumvit Soi26 | サーヤのバンコクだらだら日記,http://sayabangkok.doorblog.jp/archives/51895976.html,,,,,,,"<a href="""""""" target=""""_blank"""" rel=""""nofollow""""></a>",,
254,http://www.bangmeshi.com/shop/celadon/,セラドン,タイ料理,Silom,高め,"The Sukhothai Bangkok, 13/3, South Sathorn Rd.",02-344-8888,"12:00-15:00 (L.O.14:30), 18:30-23:00 (L.O.22:30)",VISA / MASTER / AMEX,なし,https://goo.gl/maps/11mVwqpHrrF2,13.7250611,100.5296858,【泰】　Ms. Rosarinシェフのタイ料理レストラン　CELADON at スコータイホテル | サーヤのバンコクだらだら日記,http://sayabangkok.doorblog.jp/archives/52227481.html,,,,,,,"<a href=""http://www.sukhothai.com/celadon-,cuisine_viewItem_1-en.html"" target=""_blank"" rel=""nofollow"">http://www.sukhothai.com/celadon-,cuisine_viewItem_1-en.html</a>",,
255,http://www.bangmeshi.com/shop/patara/,パタラ,タイ料理,Thong Lo,高め,"375 Soi Thong Lo 19, Sukhumvit 55 Rd.",02-185-2960~1,"11:30-14:30 (L.O.14:00), 18:00-23:00 (L.O.22:00)",VISA / MASTER / AMEX / DINERS / JCB,なし,https://goo.gl/maps/erSXXuZQXz72,13.736721,100.5792793,【タ】　トンローにあるおしゃれなタイ料理レストラン　Patara FINE THAI CUISINE　at　トンローSoi19 | サーヤのバンコクだらだら日記,http://sayabangkok.doorblog.jp/archives/51819357.html,,,,,,,"<a href=""""http://www.patarathailand.com"""" target=""""_blank"""" rel=""""nofollow"""">http://www.patarathailand.com</a>",,
256,http://www.bangmeshi.com/shop/rosabieng/,Rosabieng,タイ料理,Nana,普通,"3 Soi 11, Sukhumvit Rd.",02-253-5868,11:00-23:00 (L.O.22:30),VISA / MASTER / AMEX / JCB,なし,https://goo.gl/maps/LbS1EXgtnsq,13.7420101,100.554127,,,,,,,,,"<a href="""""""" target=""""_blank"""" rel=""""nofollow""""></a>",,
257,http://www.bangmeshi.com/shop/suda-pochanaa/,Suda,タイ料理,Asok,手軽,"6-6/1 Soi 14, Sukhumvit Rd.","02-229-4664, 02-229-4518",月-土 11:00-23:00 (L.O.22:30),-,日,https://goo.gl/maps/DMMFjZMXuAA2,13.7367681,100.5578361,【タ】　旅行者に人気のタイ料理食堂　Suda Pochana Restaurant　at　Sukhumvit Soi 14 | サーヤのバンコクだらだら日記,http://sayabangkok.doorblog.jp/archives/51989210.html,,,,,,,"<a href="""""""" target=""""_blank"""" rel=""""nofollow""""></a>",,
258,http://www.bangmeshi.com/shop/bo-lan/,Bo.lan,タイ料理,Thong Lo,普通,"24 Soi 53, Sukhumvit Rd.",02-260-2962,火-日 18:00-24:00 (L.O.22:30),VISA / MASTER / AMEX,月,https://goo.gl/maps/gSp8Mfff1AE2,13.7263633,100.577977,,,,,,,,,"<a href=""""http://www.bolan.co.th/2014"""" target=""""_blank"""" rel=""""nofollow"""">http://www.bolan.co.th/2014</a>",,
259,http://www.bangmeshi.com/shop/seoul/,そうる,焼肉,Thong Lo,普通,2 Sukhumvit 55 Rd.,"02-392-6046, 081-252-1424（日本語）","月-金11:30-14:30, 17:00-23:00<br />土11:00-15:00,17:00-23:00<br />日11:00-22:00",VISA/ MASTER/  AMEX/ JCB,なし,https://goo.gl/maps/QJaberneBQ72,13.7242177,100.5758949,,,,,,,,,"<a href="""""""" target=""""_blank"""" rel=""""nofollow""""></a>",,
260,http://www.bangmeshi.com/shop/whisgars/,Whisgars,バー,Asok,普通,"16 Soi 23, Sukhumvit Rd.",02-664-4252,14:00-2:00 (Food 15:30-23:45),VISA / MASTER / JCB,なし,https://goo.gl/maps/wH1RznHy8Ro,13.7381888,100.5609909,【酒】　Whisgars Cigar & Whiskey Bar at Sukhumvit Soi 23 | サーヤのバンコクだらだら日記,http://sayabangkok.doorblog.jp/archives/52166873.html,,,,,,,"<a href=""""http://whisgars.com"""" target=""""_blank"""" rel=""""nofollow"""">http://whisgars.com</a>",,
